pincode,population,grade
249127,23805,district_apportioned
249128,23805,district_apportioned
249130,23805,district_apportioned
249131,23805,district_apportioned
249132,23805,district_apportioned
249135,36676,district_apportioned
249136,36676,district_apportioned
249137,23805,district_apportioned
249141,23805,district_apportioned
249145,23805,district_apportioned
249146,23805,district_apportioned
249151,36676,district_apportioned
249152,36676,district_apportioned
249155,23805,district_apportioned
249161,23805,district_apportioned
249165,23805,district_apportioned
249171,36676,district_apportioned
249175,23805,district_apportioned
249180,23805,district_apportioned
249181,23805,district_apportioned
249185,36676,district_apportioned
249186,23805,district_apportioned
249192,23805,district_apportioned
249193,36676,district_apportioned
249194,36676,district_apportioned
249195,36676,district_apportioned
249196,23805,district_apportioned
249199,23805,district_apportioned
249201,42417,district_apportioned
249202,42417,district_apportioned
249203,42417,district_apportioned
249204,42417,district_apportioned
249205,42417,district_apportioned
249301,14318,district_apportioned
249302,14318,district_apportioned
249304,14318,district_apportioned
249306,14318,district_apportioned
249401,90020,district_apportioned
249402,90020,district_apportioned
249403,90020,district_apportioned
249404,90020,district_apportioned
249405,90020,district_apportioned
249407,90020,district_apportioned
249408,90020,district_apportioned
249410,90020,district_apportioned
249411,90020,district_apportioned
250001,156531,district_apportioned
250002,156531,district_apportioned
250003,156531,district_apportioned
250004,156531,district_apportioned
250005,156531,district_apportioned
250101,93075,district_apportioned
250103,156531,district_apportioned
250104,156531,district_apportioned
250106,156531,district_apportioned
250110,156531,district_apportioned
250205,156531,district_apportioned
250221,156531,district_apportioned
250222,156531,district_apportioned
250223,156531,district_apportioned
250341,156531,district_apportioned
250342,156531,district_apportioned
250344,156531,district_apportioned
250345,93075,district_apportioned
250401,156531,district_apportioned
250402,72095,district_apportioned
250404,156531,district_apportioned
250406,156531,district_apportioned
250501,156531,district_apportioned
250502,156531,district_apportioned
250601,93075,district_apportioned
250606,93075,district_apportioned
250609,93075,district_apportioned
250611,93075,district_apportioned
250615,93075,district_apportioned
250617,72095,district_apportioned
250619,93075,district_apportioned
250620,93075,district_apportioned
250621,93075,district_apportioned
250622,93075,district_apportioned
250623,93075,district_apportioned
250625,93075,district_apportioned
250626,93075,district_apportioned
251001,142880,district_apportioned
251002,142880,district_apportioned
251003,142880,district_apportioned
251201,142880,district_apportioned
251202,142880,district_apportioned
251203,142880,district_apportioned
251301,142880,district_apportioned
251305,142880,district_apportioned
251306,142880,district_apportioned
251307,142880,district_apportioned
251308,142880,district_apportioned
251309,142880,district_apportioned
251310,142880,district_apportioned
251311,142880,district_apportioned
251314,142880,district_apportioned
251315,142880,district_apportioned
251316,142880,district_apportioned
251318,142880,district_apportioned
251319,142880,district_apportioned
251320,142880,district_apportioned
251327,142880,district_apportioned
261001,179360,district_apportioned
261121,179360,district_apportioned
261125,179360,district_apportioned
261131,179360,district_apportioned
261135,179360,district_apportioned
261136,179360,district_apportioned
261141,179360,district_apportioned
261145,179360,district_apportioned
261151,179360,district_apportioned
261201,179360,district_apportioned
261202,179360,district_apportioned
261203,179360,district_apportioned
261204,179360,district_apportioned
261205,179360,district_apportioned
261206,179360,district_apportioned
261207,179360,district_apportioned
261208,179360,district_apportioned
261301,179360,district_apportioned
261302,179360,district_apportioned
261303,179360,district_apportioned
261401,179360,district_apportioned
261402,179360,district_apportioned
261403,179360,district_apportioned
261404,179360,district_apportioned
261405,179360,district_apportioned
261501,148935,district_apportioned
261502,148935,district_apportioned
261505,148935,district_apportioned
261506,148935,district_apportioned
262001,184637,district_apportioned
262121,184637,district_apportioned
262122,184637,district_apportioned
262124,184637,district_apportioned
262201,184637,district_apportioned
262202,184637,district_apportioned
262203,184637,district_apportioned
262302,184637,district_apportioned
262305,184637,district_apportioned
262308,96994,district_apportioned
262309,32456,district_apportioned
262310,32456,district_apportioned
262311,96994,district_apportioned
262401,96994,district_apportioned
262402,50242,district_apportioned
262405,96994,district_apportioned
262406,185348,district_apportioned
262501,17266,district_apportioned
262502,17266,district_apportioned
262520,17266,district_apportioned
262521,17266,district_apportioned
262522,17266,district_apportioned
262523,32456,district_apportioned
262524,32456,district_apportioned
262525,32456,district_apportioned
262526,17266,district_apportioned
262527,32456,district_apportioned
262528,32456,district_apportioned
262529,17266,district_apportioned
262530,17266,district_apportioned
262531,17266,district_apportioned
262532,17266,district_apportioned
262533,17266,district_apportioned
262534,17266,district_apportioned
262540,17266,district_apportioned
262541,17266,district_apportioned
262542,17266,district_apportioned
262543,17266,district_apportioned
262544,17266,district_apportioned
262545,17266,district_apportioned
262546,17266,district_apportioned
262547,17266,district_apportioned
262550,17266,district_apportioned
262551,17266,district_apportioned
262552,17266,district_apportioned
262553,17266,district_apportioned
262554,17266,district_apportioned
262555,17266,district_apportioned
262561,32456,district_apportioned
262572,17266,district_apportioned
262576,17266,district_apportioned
262580,50242,district_apportioned
262701,148935,district_apportioned
262702,148935,district_apportioned
262721,148935,district_apportioned
262722,148935,district_apportioned
262723,148935,district_apportioned
262724,148935,district_apportioned
262725,148935,district_apportioned
262726,148935,district_apportioned
262727,148935,district_apportioned
262728,148935,district_apportioned
262801,148935,district_apportioned
262802,148935,district_apportioned
262803,148935,district_apportioned
262804,148935,district_apportioned
262805,148935,district_apportioned
262901,148935,district_apportioned
262902,148935,district_apportioned
262903,148935,district_apportioned
262904,148935,district_apportioned
262905,148935,district_apportioned
262906,148935,district_apportioned
262907,148935,district_apportioned
262908,148935,district_apportioned
263001,50242,district_apportioned
263126,50242,district_apportioned
263127,50242,district_apportioned
263128,50242,district_apportioned
263132,50242,district_apportioned
263134,50242,district_apportioned
263135,50242,district_apportioned
263136,50242,district_apportioned
263137,50242,district_apportioned
263138,50242,district_apportioned
263139,50242,district_apportioned
263140,50242,district_apportioned
263142,50242,district_apportioned
263145,96994,district_apportioned
263148,96994,district_apportioned
263149,96994,district_apportioned
263150,96994,district_apportioned
263151,96994,district_apportioned
263152,96994,district_apportioned
263153,96994,district_apportioned
263156,50242,district_apportioned
263157,50242,district_apportioned
